"name","player","pos","team","overallRank","pick","positionRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","projectedPtsMean","projectedPtsMedian","vor","sdPick","sdPts","risk","nextBestAvg","dropOff"
"MIKEWILLIAMS","Mike Williams","WR","BUF",159,165.4,70,81.3149877294264,97.54,71.1,67.6,88.4,NA,75.15,92.7,63.3,76.1,100,74.6,68,93.1,105,NA,96.3,83.1983766233766,81.3149877294264,-41.3682843354773,23,14.018732620523,6.05294829671789,79.9971729076609,1.31781482176554
"MARVINJONES","Marvin Jones","WR","CIN",160,153.1,71,80.9076182150673,127.48,83.4,93.9,77.1,NA,85.37,95,74,59.3,60,55.3,77,67.2,81.2,NA,97.81,83.834645021645,80.9076182150673,-41.7756538498364,35.7,18.960085894923,8.05406189244763,78.1764178038447,2.7312004112226
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",161,219.3,34,55.2253091784504,80.92,71.1,51.4,50.4,NA,55.79,87.5,50.8,51.3,58,49.1,46,52.6,70.7,NA,45.5,57.9462380952381,55.2253091784504,-42.0567665852688,35.2,13.3994904979404,7.34819481140502,54.3137247067478,0.911584471702611
"TIMWRIGHT","Timothy Wright","TE","TB",162,149,35,54.8002839949242,NA,57.4,32,68.5,NA,NA,44.8,57.6,59,48.5,55,64,53.4,76.1,NA,41.7,54.4207692307692,54.8002839949242,-42.481791768795,0,12.0279472542706,3.24201826237095,53.0386711188057,1.76161287611851
"BRENTCELEK","Brent Celek","TE","PHI",163,NA,36,53.8271654185714,53.36,74.2,58.7,47.5,NA,60.09,70.3,55.6,42.8,59,43.7,36.5,34.2,70,NA,49,54.3826666666667,53.8271654185714,-43.4549103451478,NA,12.4464049489741,4.75946869034573,52.1692716319952,1.65789378657613
"JEREMYKERLEY","Jeremy Kerley","WR","NYJ",164,188,72,79.0867276002545,103.34,77.4,84.8,59.4,NA,73.51,78.8,64.9,70.3,84,45.5,68,89.7,80.4,NA,83.47,78.0712294372294,79.0867276002545,-43.5965444646492,13,14.123793734353,4.94423254179629,76.2361791229191,2.85054847733542
"JEREMYHILL","Jeremy Hill","RB","CIN",165,96.4763888888889,38,110.299278180876,NA,135.3,116.8,97.4,NA,107.84,129.5,104.2,86.3,136,83.3,97.5,110.8,85.1,NA,123.47,107.008223443223,110.299278180876,-44.0757642555776,15.7673594752187,18.6002902513885,5.77758009304853,108.809586542997,1.48969163787862
"BERNARDPIERCE","Bernard Pierce","RB","BAL",166,101.531303418803,39,110.258708714998,56.88,143.3,112,81.6,NA,110.77,116.1,92.3,109.9,117,105.9,102,134.8,132.5,NA,115.1,109.279547619048,110.258708714998,-44.1163337214556,13.8013017353431,22.1228512584205,5.96883676528888,106.354996582914,3.90371213208353
"RICHARDRODGERS","Richard Rodgers","TE","GB",167,181.5,37,52.25017681904,NA,77.7,89.2,NA,NA,57.77,36.5,43,33.4,43,49.8,30,NA,NA,NA,68.9,53.027,52.25017681904,-45.0318989446792,30.7,19.976902245677,7.61239153447773,52.077837534808,0.172339284232038
"JERMICHAELFINLEY","Jermichael Finley","TE",NA,168,174,38,52.0883664449505,NA,59.8,NA,NA,NA,45.9,NA,49.4,NA,14,NA,NA,NA,NA,NA,NA,38.81,52.0883664449505,-45.1937093187687,0,19.7527002373515,4.14474156069712,52.0536543123327,0.0347121326177628
"OWENDANIELS","Owen Daniels","TE","BAL",169,184.3,39,52.0673086246654,61.82,58.4,49.9,52.1,NA,49.87,50.5,34.8,54.7,58.5,56.8,10.5,48.4,66.2,NA,35.8,50.093,52.0673086246654,-45.2147671390537,15.2,14.1521260197583,5.19416201364498,50.4200704738259,1.64723815083958
"TIMOTHYWRIGHT","Timothy Wright","TE","NE",170,173.1,40,52.04,NA,NA,NA,NA,NA,52.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.04,52.04,-45.2420757637192,26.7,NA,7.808475005141,47.6500554359766,4.3899445640234
"DONNIEAVERY","Donnie Avery","WR","KC",171,184.3,73,77.2661080074349,69.44,77.4,73.3,82.4,NA,76.23,76.5,70.9,84.7,66.5,57.2,77,86.4,95.6,NA,84.33,76.8500952380952,77.2661080074349,-45.4171640574689,10.9,9.55890517433184,4.17536594826367,73.3781261553165,3.8879818521184
"CARSONPALMER","Carson Palmer","QB","ARI",172,139.821589688507,20,231.22827322902,205.94,256.84,263.68,227.94,NA,244.084,224.62,225.7,219.44,225.4,230.54,224.5,245.54,261.3,NA,216.27,230.73240952381,231.22827322902,-46.8488712828454,9.68049993726568,17.6829834617886,4.98804970783628,222.785380927266,8.44289230175369
"MARKINGRAM","Mark Ingram","RB","NO",173,100.785363247863,40,107.360464370996,103.98,132.2,84.3,78.8,NA,98.63,99.4,93.6,100.4,123,79.2,124,140.6,134.1,NA,117.3,106.587,107.360464370996,-47.0145780654568,13.0524217418015,20.7243157736441,5.7214533932101,104.582180592827,2.77828377816979
"AARONDOBSON","Aaron Dobson","WR","NE",174,134.739957264957,74,75.2062502384032,35.74,90.5,57.7,91.2,NA,65.4,110,28.5,50,82.5,88.3,36,88.6,114.3,NA,94.8,76.2797294372294,75.2062502384032,-47.4770218265005,25.9537745321683,28.153446766518,8.03586299680473,70.5849786387788,4.62127159962442
"BRANDONMYERS","Brandon Myers","TE","TB",175,215,41,48.8001409476517,89.78,NA,42,NA,NA,35.59,83.6,46.4,25.3,18,50.8,31.5,68.5,63.2,NA,36.4,49.9922527472527,48.8001409476517,-48.4819348160675,48,22.6992212354735,9.86984321933925,45.7429953968785,3.05714555077326
"TERRANCEWEST","Terrance West","RB","CLE",176,115.571474358974,41,105.349528794832,NA,151.9,113.8,89.7,NA,120.3,88.1,100.2,89.8,90,93.1,103,71.6,130.9,NA,89.8,101.722710622711,105.349528794832,-49.0255136416215,12.6646378484627,21.583525887667,5.77839133570462,103.788682690415,1.5608461044163
"ANDREWILLIAMS","Andre Williams","RB","NYG",177,118.270726495726,42,103.814832390821,NA,149.6,123.7,64,NA,105.91,110.3,71.4,97.1,92,73.7,100,135.3,126,NA,80.62,99.3885897435897,103.814832390821,-50.5602100456317,15.1165954365458,26.2536805234169,6.59901365124596,102.843597084249,0.971235306572211
"DARRENMCFADDEN","Darren McFadden","RB","OAK",178,130.45405982906,43,103.762532990009,125.66,106.5,78.9,80.6,NA,92.94,122.4,114,100.8,93,93.6,94,123.5,127.7,NA,108.7,105.597785714286,103.762532990009,-50.6125094464438,14.0741799568334,16.4420993419098,5.33556719052026,99.9886885393492,3.77384445066019
"BRANDONPETTIGREW","Brandon Pettigrew","TE","DET",179,179.5,42,46.4999699243015,48.44,61.9,NA,43.7,NA,44.31,44.5,51.5,37.5,25.5,39.1,34,63.7,56.1,NA,53.4,46.6307142857143,46.4999699243015,-50.7821058394177,16.5,10.9966817839024,4.97114239172378,44.9380286390903,1.56194128521111
"ANDREHOLMES","Andre Holmes","WR","OAK",180,160.9,75,71.5500020722297,NA,65.7,90.8,58.3,NA,62.23,48.9,27.1,69.2,101,60.5,73,94.2,102.4,NA,57.6,68.3262424242424,71.5500020722297,-51.133269992674,23.7,21.9544915093905,7.05879951389303,69.1209487622418,2.42905330998789
"ROBHOUSLER","Rob Housler","TE","ARI",181,NA,43,44.9860208694555,85.5,55.2,NA,NA,NA,NA,NA,NA,25.4,27,44.4,27.5,65.2,66.8,NA,23.4,46.3715555555556,44.9860208694555,-52.2960548942637,NA,22.5902326484503,7.13030685658349,43.5448745994963,1.44114626995918
"JEFFCUMBERLAND","Jeff Cumberland","TE","NYJ",182,NA,44,44.8900364087252,42.36,64.6,48.7,NA,NA,40.85,58,43.3,22.5,44,25.9,36.5,56.4,69,NA,47.6,45.9911538461538,44.8900364087252,-52.392039354994,NA,13.6452591560548,5.03966758509317,42.0249669805403,2.86506942818488
"DARRENSPROLES","Darren Sproles","RB","PHI",183,100.902670940171,44,101.924661178489,76.88,118,98,101.4,NA,103.17,108.5,95.6,106.2,110,97,79,148.1,134,NA,95.4,105.172047619048,101.924661178489,-52.4503812579641,11.8933278681251,18.9792431008541,5.3875885949194,97.2954943792878,4.6291667992013
"LANCEMOORE","Lance Moore","WR","PIT",184,187.3,76,69.6199552053279,56.34,73.1,80.7,72.2,NA,72.48,69.3,59.5,58,50,66.1,68,118.9,77,NA,75.7,71.537670995671,69.6199552053279,-53.0633168595758,34.3,16.2833295728491,7.58431408214421,68.5864780256555,1.03347717967242
"JOEFLACCO","Joe Flacco","QB","BAL",185,167.575274725275,21,224.712099933698,188.6,242.22,225.16,220.3,NA,226.866,218.1,226.96,229.02,235,226.36,232.6,237.16,238.3,NA,225.14,224.57320952381,224.712099933698,-53.3650445781674,10.281085579599,12.9055164940432,4.49707480816833,220.217177288963,4.4949226447344
"ANDREROBERTS","Andre Roberts","WR","WAS",186,196,77,68.6219423191557,15.94,71.5,63.1,80.2,NA,68.57,53.3,60.2,62,72.5,51.2,62,72.3,79.9,NA,85.95,66.7400346320346,68.6219423191557,-54.061329745748,33.2,17.1557696058565,7.56295913840433,68.481891403189,0.140050915966754
"STEVEJOHNSON","Steve Johnson","WR","SF",187,170.2,78,68.5510137321552,89.9,81.5,49.4,58.6,NA,67.19,65.8,60.6,66.4,76,69.3,73,78.8,81.4,NA,33.4,68.6628614718615,68.5510137321552,-54.1322583327485,23.9,14.5258657701917,6.21310184373837,68.0870876605861,0.463926071569176
"MOHAMEDSANU","Mohamed Sanu","WR","CIN",188,171.8,79,68.4127690742228,33.02,83.5,84.2,68.9,NA,78.34,69.4,66.9,63.3,73,64.1,59,73.7,82.2,NA,62.05,68.5925324675325,68.4127690742228,-54.270502990681,21.1,13.1366250244485,5.7368754838351,67.6805251704575,0.732243903765294
"JERMAINEKEARSE","Jermaine Kearse","WR","SEA",189,172.3,80,67.7614062469493,-1.16,38.6,80,67.2,NA,54.66,72.7,59.7,68.2,85,55.9,36,81.3,92,NA,78.7,61.8552813852814,67.7614062469493,-54.9218658179544,21.4,24.6411561381396,7.11493769365276,66.5680308148046,1.19337543214478
"ADRIENROBINSON","Adrien Robinson","TE","NYG",190,246.5,45,42.1997127902674,50.54,55.1,40.8,NA,NA,43.35,52,44.4,36.4,7,37.4,27,78,NA,NA,23.9,42.9381318681319,42.1997127902674,-55.0823629734518,52.5,17.771819090568,9.79846846924093,41.7802467003783,0.419466089889113
"DENARIUSMOORE","Denarius Moore","WR","OAK",191,190.4,81,67.5996440939656,154.16,84.1,78.7,85.1,NA,66.4,74.4,50.7,33.6,18,61.7,75.5,14.1,79.3,NA,57.4,66.9157142857143,67.5996440939656,-55.0836279709381,23,34.3418026752966,8.42792505935893,64.7709239294131,2.82872016455254
"JOHNCARLSON","John Carlson","TE","ARI",192,NA,46,41.8502211708133,28.02,NA,58,42,NA,43.11,36.5,42.6,28.7,30.5,36.6,58.5,55.6,43.6,NA,55.3,42.7979120879121,41.8502211708133,-55.4318545929059,NA,10.9741454897759,4.41536890672541,41.6050525611505,0.245168609662748
"ANTHONYFASANO","Anthony Fasano","TE","KC",193,NA,47,41.7102722299433,65.62,56.8,45.8,NA,NA,40.62,63.2,49.2,20.8,20.5,21.4,8,46.8,45.4,NA,46.9,40.7982692307692,41.7102722299433,-55.5718035337759,NA,17.8606021088962,6.02488699658749,39.4749915451269,2.23528068481637
"GAVINESCOBAR","Gavin Escobar","TE","DAL",194,NA,48,41.4998328923578,NA,46.8,NA,NA,NA,32.95,27.5,56.9,38.2,47,32.9,33,50.8,43.6,NA,38,40.6651515151515,41.4998328923578,-55.7822428713614,NA,9.04285503990456,3.96398337019053,36.8851511405279,4.61468175182987
"SHONNGREENE","Shonn Greene","RB","TEN",195,134.605448717949,45,98.0527159002093,136.3,117.9,92.5,86,NA,95.26,75.5,87.7,68.9,85,74.6,113,151.7,111.7,NA,103.27,97.6202142857143,98.0527159002093,-56.3223265362439,16.1723036403649,24.0050770843206,6.4545835149906,94.0136689326637,4.03904696754564
"EDDIEROYAL","Eddie Royal","WR","SD",196,192.5,82,65.5364175356435,96.06,71.2,48.6,62.4,NA,54.05,90.2,45.6,43.2,35,54,58,80.1,81.9,NA,50.81,64.5727705627706,65.5364175356435,-57.1468545292602,0.5,18.7338173975758,4.08172343490393,63.3510024820029,2.18541505364065
"ELIMANNING","Eli Manning","QB","NYG",197,149.8,22,220.858661920834,168,232.34,218.46,227.18,NA,225.4,193.3,219.74,223.4,221.8,231.5,211.5,259.56,233.86,NA,212.97,218.406357142857,220.858661920834,-57.2184825910309,17.9,20.8991374368512,6.28529353077664,215.208285988443,5.65037593239151
"CARLOSHYDE","Carlos Hyde","RB","SF",198,107.582799145299,46,96.5382728583664,NA,137.2,107.7,78.3,NA,102.29,85.4,72.8,81,100.5,74.2,7.5,116.2,125,NA,87.68,88.8289926739927,96.5382728583664,-57.8367695780869,14.3713422816984,32.0253356835026,7.18995336679892,90.6796981753228,5.85857468304357
"SAMBRADFORD","Sam Bradford","QB","STL",199,170.5,23,219.575692657092,240.42,NA,NA,NA,NA,NA,NA,NA,215.9,231.4,218.86,211.5,NA,NA,NA,NA,188.025714285714,219.575692657092,-58.5014518547727,0.5,11.9574110910347,3.28982499294245,209.990850731841,9.58484192525179
"JOHNBROWN","John Brown","WR","ARI",200,153.95,83,64.0054303231826,NA,54.2,NA,60.2,NA,69.89,65.4,52.7,65.6,86,64.9,39.5,NA,NA,NA,67.92,65.3828282828283,64.0054303231826,-58.6778417417211,13.35,12.2885081365568,4.76899377423786,62.2174304005211,1.78799992266149
"LUKEWILLSON","Luke Willson","TE","SEA",201,NA,49,37.450150197896,NA,NA,55.7,NA,NA,35.05,58.5,38.9,32.8,36,33.8,27,NA,NA,NA,27.1,40.185,37.450150197896,-59.8319255658232,NA,11.350330391667,4.50329168591574,36.316745043821,1.13340515407504
"NATEBURLESON","Nate Burleson","WR","CLE",202,215.5,84,62.6965746408231,69.34,63.4,NA,NA,NA,53.9,NA,55.5,55.8,29.5,79.6,58,91.9,NA,NA,NA,61.4746825396825,62.6965746408231,-59.9866974240806,38.4,17.5998251253938,8.19776848806205,61.6819327992438,1.01464184157929
"BRIANQUICK","Brian Quick","WR","STL",203,160.4,85,61.7382861602192,23.02,54.1,80.3,NA,NA,65.63,61,60.9,59.7,53,48.4,57.5,69.1,87.8,NA,88.9,57.7356926406926,61.7382861602192,-60.9449859046845,29.3,17.4700315558989,7.16249674972221,61.1439171545608,0.594369005658358
"LANCEKENDRICKS","Lance Kendricks","TE","STL",204,NA,50,36.3201520831598,24.52,43.2,48.8,NA,NA,35.72,59.6,40.6,35.8,42,18.2,28.5,26.3,49.1,NA,43.3,38.0963461538462,36.3201520831598,-60.9619236805593,NA,11.5290282464609,4.54505734942282,35.6316373687392,0.688514714420606
"BRANDONBOSTICK","Brandon Bostick","TE","GB",205,179,51,36.3133380044821,NA,NA,41.3,41.5,NA,35.16,16.3,24.7,54.6,77,NA,35.5,NA,NA,NA,31.5,39.2844444444444,36.3133380044821,-60.9687377592371,16,17.6675694737876,5.69466014405798,33.6499121519579,2.66342585252416
"MARLONBROWN","Marlon Brown","WR","BAL",206,191.6,86,61.6255794382684,64.72,73.4,38.1,60.3,NA,53.13,73.7,38.1,61.2,80,54.2,67,62.2,74.6,NA,30.18,59.6886233766234,61.6255794382684,-61.0576926266353,23.9,15.1437759492143,6.28531152035823,59.9145449737629,1.71103446450554
"KENBRELLTHOMPKINS","Kenbrell Thompkins","WR","NE",207,162.183867521368,87,60.6622548708532,31.34,89.1,99.2,71.8,NA,77.25,50.2,32,66.1,65.5,63.3,47,39.3,72.1,NA,36.5,60.4364285714286,60.6622548708532,-62.0210171940505,22.4411184726264,21.2967207530917,6.84081190790475,57.8808011583151,2.78145371253808
"CJFIEDOROWICZ","C.J. Fiedorowicz","TE","HOU",208,NA,52,34.9499367329964,NA,NA,70.2,47.1,NA,42.95,28.7,17.5,28.5,44,16.8,6.5,NA,NA,NA,42.7,34.435,34.9499367329964,-62.3321390307228,NA,18.6132337927138,6.20079376215751,32.3379200640222,2.61201666897423
"CHRISIVORY","Chris Ivory","RB","NYJ",209,147.758547008547,47,91.489065006961,84.94,118.6,77.6,91.8,NA,94.38,92.2,91.8,80.1,107.5,88.7,67.5,124.2,118.5,NA,89.46,93.6707619047619,91.489065006961,-62.8859774294923,1.85962782313252,16.6384197263145,3.98926628266651,87.7061519601876,3.78291304677332
"CHRISGIVENS","Chris Givens","WR","STL",210,174,88,59.1668350766726,115.3,80.4,45.4,76.2,NA,62.21,49.5,43.5,45.4,35,57.5,57,39.5,103.7,NA,14.58,60.3778095238095,59.1668350766726,-63.5164369882312,29.8,27.1291691382517,8.34732406781188,55.437391668853,3.7294434078196
"DEVONTAFREEMAN","Devonta Freeman","RB","ATL",211,118.998076923077,48,89.8703313436847,NA,140.1,110.6,57.2,NA,101.79,2.7,75.2,85.8,100,88.4,123.5,NA,111.6,NA,79.9,87.904358974359,89.8703313436847,-64.5047110927686,15.1785862659304,35.4191851261431,7.67705393044056,84.2956697725748,5.57466157110989
"EDDICKSON","Ed Dickson","TE","CAR",212,NA,53,32.3498875709194,22.72,53.1,43.6,NA,NA,30.55,25,7.7,44.2,40,21.5,18.5,31.4,33.9,NA,23.5,30.4178846153846,32.3498875709194,-64.9321881927997,NA,12.4406856312005,4.75813195856517,31.629106260821,0.720781310098406
"DAVIDAUSBERRY","David Ausberry","TE","OAK",213,NA,54,32.3259525571249,33.56,NA,27.3,NA,NA,22.68,58.9,42,35.8,21.5,38.4,4,65.2,NA,NA,15.3,32.9445454545455,32.3259525571249,-64.9561232065943,NA,18.0312270544993,6.06476584164802,30.7909545225629,1.53499803456194
"JEROMESIMPSON","Jerome Simpson","WR","MIN",214,NA,89,56.5947672399577,78.26,75.1,64.8,59.3,NA,63.15,47.6,34.7,38.2,23,53.7,68,75.5,74.2,NA,43.4,56.4071428571429,56.5947672399577,-66.088504824946,NA,17.3947846958617,5.91601510581421,53.7867911582698,2.80797608168791
"RYANGRIFFIN","Ryan Griffin","TE","HOU",215,NA,55,30.9322599645172,NA,53.5,NA,37.9,NA,31.73,21.2,19.5,19.4,29,31.1,33,NA,43.3,NA,13.6,30.2936363636364,30.9322599645172,-66.349815799202,NA,11.7209831266215,4.58992147463897,30.6248565416681,0.307403422849049
"TROYNIKLAS","Troy Niklas","TE","ARI",216,NA,56,30.6496490806087,NA,NA,NA,NA,NA,25.59,26.5,33.9,26.8,24,35.4,32.5,NA,57.6,NA,9.25,32.574,30.6496490806087,-66.6324266831105,NA,12.8482347468869,4.85338525216513,29.9028481218342,0.746800958774475
"LARRYDONNELL","Larry Donnell","TE","NYG",217,NA,57,30.6000640027276,NA,NA,42.2,NA,NA,10.46,59.5,NA,23.1,25,19.4,28,NA,NA,NA,41.6,31.1075,30.6000640027276,-66.6820117609916,NA,15.64660232401,5.50742600005247,28.2816815291887,2.31838247353889
"JAKELOCKER","Jake Locker","QB","TEN",218,159.5,24,210.840879319793,285.3,242.92,242.26,166.72,NA,205.33,158.32,140.16,217.2,201,225.32,202.5,249.12,261.14,NA,248.94,215.872095238095,210.840879319793,-67.236265192072,16.6,41.6188485736139,8.56089308427566,205.871969732204,4.96890958758866
"JOSEPHFAURIA","Joseph Fauria","TE","DET",219,NA,58,29.2056322409408,17.36,55.1,29.2,NA,NA,29.19,39.5,21.5,29.6,24.5,32.4,26,NA,NA,NA,34.7,31.9409848484848,29.2056322409408,-68.0764435227784,NA,10.1014356315418,4.21139720085147,26.6788654087183,2.52676683222246
"BRANDONGIBSON","Brandon Gibson","WR","MIA",220,NA,90,54.2800160977482,29.84,NA,49.1,NA,NA,54.69,78.5,47,40.5,44.5,43,37,75.9,76.4,NA,81.8,54.7775,54.2800160977482,-68.4032559671555,NA,18.3040746208945,6.12853638696279,52.8457812889027,1.4342348088455
"JONATHANSTEWART","Jonathan Stewart","RB","CAR",221,139.548872180451,49,85.5419725766906,85.58,89.3,73.5,57.6,NA,78.78,106,94.1,62.1,89.5,65.6,100,161,100.8,NA,76.5,87.3230714285714,85.5419725766906,-68.8330698597626,16.1134995608598,25.6111344261321,6.63567727944252,82.6546567329417,2.88731584374891
"JOSHMCCOWN","Josh McCown","QB","TB",222,153.825213675214,25,209.140822143888,270.88,234.4,221.74,217.3,NA,209.754,179.32,165.26,191.98,178.6,226.52,202.5,276.82,178.34,NA,224.94,213.314361904762,209.140822143888,-68.9363223679769,11.9619860012461,33.5823687640136,7.10182277081426,196.681376112509,12.4594460313796
"ALLENROBINSON","Allen Robinson","WR","JAC",223,211.5,91,53.2935662187913,NA,86.4,34.5,49.1,NA,51.59,NA,31.5,69.2,69,65.5,42,54.5,61.3,NA,33.8,49.3223076923077,53.2935662187913,-69.3897058461124,35.5,16.9489485460952,7.79661825971465,52.1490087337447,1.14455748504667
"BENJAMINWATSON","Ben Watson","TE","NO",224,NA,59,27.3577308174366,23.7,NA,NA,NA,NA,31.14,37.2,39.5,22.5,17.5,22.6,22.5,51,NA,NA,23,28.792,27.3577308174366,-69.9243449462825,NA,10.4765804429584,4.2990768877628,25.87,1.48773081743665
"BRANDONLAFELL","Brandon LaFell","WR","NE",225,172.2,92,52.3979963590141,-0.06,77.6,36.4,86.1,NA,58.56,64.5,20.9,45,34,45.5,48,12.2,71.2,NA,25.2,46.5770411255411,52.3979963590141,-70.2852757058896,21,25.2436164055543,7.14050214369105,50.6250555563673,1.77294080264686
"CODYLATIMER","Cody Latimer","WR","DEN",226,165.6,93,51.9000211084753,NA,55.3,49.3,36.1,NA,45.58,32.5,34.9,52.3,39,70.6,50.5,NA,63.5,NA,66.4,51.0253846153846,51.9000211084753,-70.7832509564285,25.7,12.7077274271853,6.20241095421517,48.9862103536669,2.91381075480836
"TONYGONZALEZ","Tony Gonzalez","TE","TBA",227,NA,60,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,-71.2820757637192,NA,NA,NA,25.6951482362105,0.304851763789479
"KHIRYROBINSON","Khiry Robinson","RB","NO",228,134.408974358974,50,83.049366968459,NA,NA,73.8,100.7,NA,96.7,62,102.9,82.8,83,76.7,53.5,23.1,118.6,NA,62.82,78.7117948717949,83.049366968459,-71.3256754679942,14.8947322895863,25.7635760622463,6.51686878372357,82.2338052631729,0.815561705286086
"CHASECOFFMAN","Chase Coffman","TE","ATL",229,NA,61,25.74,25.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.74,25.74,-71.5420757637192,NA,NA,NA,24.9998495563681,0.740150443631908
"JACOBTAMME","Jacob Tamme","TE","DEN",230,NA,62,25.650296472421,22.08,NA,NA,NA,NA,20.65,46.5,26.6,20.6,20,20.6,34.5,34.6,30.7,NA,17.4,26.7224242424242,25.650296472421,-71.6317792912981,NA,8.9163970505825,3.93442732523465,24.2494934685188,1.40080300390228
"KNILEDAVIS","Knile Davis","RB","KC",231,164.558324382385,51,82.2599464974244,72.86,82.4,76.8,67.3,NA,74.34,81.9,67.6,67.7,93,60.9,37,95.3,102.8,NA,60.3,79.3421428571429,82.2599464974244,-72.1150959390288,15.6569995399484,16.7307528912387,5.54673258515034,81.7212713531538,0.538675144270613
"AHMADBRADSHAW","Ahmad Bradshaw","RB","IND",232,131.780769230769,52,82.2076640289214,51.4,86.8,74,50.9,NA,70.78,94.4,67.8,79.4,95,64.3,102,146.5,106.3,NA,91.4,82.1827142857143,82.2076640289214,-72.1673784075319,16.8792592639353,24.9959334275015,6.64962535145045,78.5348234746453,3.67284055427614
"ZACHSUDFELD","Zach Sudfeld","TE","NYJ",233,NA,63,24.3494026403151,NA,NA,NA,NA,NA,21.77,28.5,NA,42.2,33.5,18.2,3.5,NA,NA,NA,12.06,22.8185714285714,24.3494026403151,-72.932673123404,NA,13.1237449286544,4.91777810991795,23.2619058018656,1.08749683844952
"CLAYHARBOR","Clay Harbor","TE","JAC",234,NA,64,24.1495842967224,11.04,NA,NA,NA,NA,25.51,34,27.2,34.1,26,18.5,23,33.4,NA,NA,19.9,24.951,24.1495842967224,-73.1324914669968,NA,7.504883225089,3.60452514739846,20.8871136535044,3.26247064321797
"LEGARRETTEBLOUNT","LeGarrette Blount","RB","PIT",235,137.845512820513,53,81.2348786773862,35.46,133.3,77.7,64.2,NA,88.34,106.3,67,67.1,77.5,68,78,91.8,104.6,NA,67.67,78.7231666666667,81.2348786773862,-73.140163759067,12.4223661447932,23.5723045375031,5.98364374349217,73.9905917279842,7.24428694940204
"JASONAVANT","Jason Avant","WR","CAR",236,NA,94,49.3500900042593,33.18,73.6,38.6,48.1,NA,50.3,51,37.1,42.5,39,25.9,57,76,64.7,NA,56.9,50.9170887445887,49.3500900042593,-73.3331820606445,NA,14.8971527628457,5.33226296732763,48.5342943719902,0.815795632269079
"TEDGINN","Ted Ginn","WR","ARI",237,NA,95,48.6223307030745,46.9,64.5,44.4,62.9,NA,51.46,48.1,23.7,32.7,35,37.1,32,69.4,66.2,NA,27.5,50.235948051948,48.6223307030745,-74.0609413618292,NA,15.2753307548586,5.42065157601248,48.2479178571287,0.374412845945862
"JARVISLANDRY","Jarvis Landry","WR","MIA",238,213.6,96,48.4462580409058,NA,57.5,62.1,59.6,NA,50.68,NA,16.4,52.3,59,42.6,67,29.9,27.4,NA,22.3,45.7211388611389,48.4462580409058,-74.2370140239979,40.9,17.3213522986673,8.44547416980483,47.5658097743725,0.880448266533286
"DAVIDNELSON","David Nelson","WR","NYJ",239,NA,97,48.0495776733515,6.82,53.1,55,NA,NA,40.81,51.7,50.9,65.6,12,43,53,57,37.5,NA,49.2,41.1402922077922,48.0495776733515,-74.6336943915522,NA,17.110121011426,5.84948287088312,46.5658979069398,1.48367976641173
"ANTHONYMCCOY","Anthony McCoy","TE","SEA",240,NA,65,22.3742273070088,34.78,NA,NA,NA,NA,14.35,NA,NA,NA,NA,18.5,NA,NA,NA,NA,NA,11.1783333333333,22.3742273070088,-74.9078484567103,NA,10.798501439243,4.374316985201,18.95,3.42422730700884
"EJMANUEL","EJ Manuel","QB","BUF",241,172.45,26,202.603117320521,211.02,211.32,98.54,184.72,NA,196.406,206.52,219.62,212.1,200.2,225.74,213.6,247.22,240.12,NA,223.82,202.057519047619,202.603117320521,-75.4740271913445,7.95,35.1124118179075,6.83088436977733,187.928332873561,14.6747844469594
"PAULRICHARDSON","Paul Richardson","WR","SEA",242,225.5,98,47.0820418753936,NA,66.8,42.5,NA,NA,59.15,10.9,NA,55.1,59.5,37.7,67.5,15.6,33.6,NA,32.2,41.5840659340659,47.0820418753936,-75.6012301895101,53.5,19.6354283236843,10.1283512660544,45.568130025066,1.51391185032755
"DAVANTEADAMS","Davante Adams","WR","GB",243,194,99,46.049753938486,NA,86.8,48.5,45.4,NA,55.79,44.8,30.1,41,45,55.3,30.5,50.7,78.9,NA,27.1,48.6726573426573,46.049753938486,-76.6335181264177,36,17.5613487304014,7.92423369789794,45.0145829308012,1.03517100768479
"JUNIORHEMINGWAY","Junior Hemingway","WR","KC",244,NA,100,45.086506111646,NA,59.2,43.6,NA,NA,50.6,39.2,47.6,40.3,31,27.9,54,57.3,35.8,NA,46.6,44.1630952380952,45.086506111646,-77.5967659532577,NA,10.006282117659,4.18915770812265,44.8346091428438,0.25189696880215
"JERRELJERNIGAN","Jerrel Jernigan","WR","NYG",245,244,101,44.9426597499565,33.62,79.4,10.2,59.2,NA,52.88,55,30.6,52.4,44.5,55.3,1,3.2,74.1,NA,31.38,41.8781493506494,44.9426597499565,-77.7406123149472,23,24.5143394233383,7.27947668043758,44.563097003936,0.379562746020511
